,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
y_tilde[53],-0.6069354424574824,0.1024136523699517,2.444307395600845,-5.511524686313397,-2.186575113806939,-0.6047333385319353,0.984613969573037,4.123334570491162,569.63404065915,1.0071965638806637
y_tilde[54],-0.5121443059320601,0.09072218390150728,2.4005145085326385,-5.582411533723311,-2.024768647096984,-0.4650852505702777,1.0411925412912693,4.149808464811356,700.1348213837648,1.0017338142328749
y_tilde[55],0.3278691568472975,0.10802333864036878,2.5477888326900593,-4.9186400393259,-1.3672089570760777,0.29538352141405,1.9333524153048876,5.34406274113952,556.2777225297015,1.0040564109973982
y_tilde[56],0.06923924816119069,0.09484500634404941,2.408284583705978,-4.5661981352962,-1.4817804622243371,0.056349450842481726,1.576081402164026,4.987953410298787,644.7430529849148,1.0017013451724883
y_tilde[57],-0.31800937243846283,0.09521892915638809,2.4491128826528654,-5.326658472672134,-1.8721984631363024,-0.33833152914557263,1.2886269644802049,4.5819769324598605,661.562712867885,0.9982937610922251
y_tilde[58],-1.5764623879531774,0.09894796428467939,2.5173299293535845,-6.81680050662558,-3.1792520044918504,-1.5780722423489144,0.14772784351362434,3.181157672018098,647.2417915738548,1.0021195145907948
y_tilde[59],-1.8357922088866478,0.10709947718232073,2.6276066441289543,-7.091354391945762,-3.444975546878383,-1.8721864538548292,-0.04191248276970155,3.6008220025966757,601.9300168670595,0.9995855107224783
y_tilde[60],-2.9706404231936343,0.11015595179018928,2.73668796405381,-8.391045978046968,-4.74851576054226,-2.947440627204715,-1.1596564959281463,2.211498056524501,617.2123817116303,1.0031806774759326
y_tilde[61],-2.065843688491038,0.09486078534947137,2.445410882395025,-6.9872818112681685,-3.666942715220383,-2.0446466242563877,-0.4434146764766729,2.6315455233208755,664.5539586874894,1.004170314978419
y_tilde[62],-0.12366063141592083,0.10664406959251559,2.54580348726291,-5.202847899528181,-1.6736417242863142,-0.13114057914719515,1.4536610150501037,5.03219746252248,569.8707087049128,0.9987639858478287
y_tilde[63],-1.886945050161958,0.1019241470953127,2.493017620370392,-6.624456190296612,-3.501830957818191,-1.9903790707429312,-0.33711636941938017,3.201342014170784,598.2690334302837,1.0009188996185419
